who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,DEU,Germany,Frankfurt Am Main/DEU,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.917,9.657,29.195,"Urban, Urban, Urban, Urban, Suburban, Urban, Urban, Urban, Urban, Urban, Urban, Urban, Urban, Urban, Urban, Urban, Urban, Urban",NA,NA,777156,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",50.11367222,8.633988889,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.615,18.5,20.835,"Suburban, Urban, Suburban",NA,NA,58307,"manual, manual",52.3373344,14.534738,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",27.01,18.969,20.692,"Suburban, Urban, Suburban",NA,NA,57751,NA,52.33733333,14.53216667,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2015,"V6.0  (2023), V6.0  (2023)",22.856,14.463,25.358,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2016,"V6.0  (2023), V6.0  (2023)",22.263,16.06,24.099,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2017,"V6.0  (2023), V6.0  (2023)",20.166,15.508,22.387,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2018,"V6.0  (2023), V6.0  (2023)",21.105,15.383,23.68,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2019,"V6.0  (2023), V6.0  (2023)",18.002,11.97,21.319,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2020,"V6.0  (2023), V6.0  (2023)",14.073,10.286,19.392,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Frankfurt Order/DEU,2021,"V6.0  (2023), V6.0  (2023)",16.014,12.174,19.266,"Urban, Suburban",NA,NA,57751,NA,52.336,14.5323,1
4_Eur,DEU,Germany,Freiburg/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.301,15.98,46.015,NA,NA,NA,222740,"old database, old database, old database, old database, manual, manual, manual, manual",47.99807,7.845372,1
4_Eur,DEU,Germany,Freiburg/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",18.986,13.79,43.616,"Urban, Urban, Urban",NA,NA,228792,"manual, manual, manual, manual, manual, manual",47.99971811,7.846469556,1
4_Eur,DEU,Germany,Freiburg/DEU,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.636,11.093,41.539,"Urban, Urban, Urban",NA,NA,231195,NA,48.00103333,7.849,1
4_Eur,DEU,Germany,Freiburg/DEU,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.523,11.564,38.753,"Urban, Urban, Urban",NA,NA,231195,NA,48.00103333,7.849,1
4_Eur,DEU,Germany,Freiburg/DEU,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.324,10.865,37.263,"Urban, Urban, Urban",NA,NA,231195,NA,48.00103333,7.849,1
4_Eur,DEU,Germany,Freiburg/DEU,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.472,10.474,34.91,"Urban, Urban, Urban",NA,NA,231195,NA,48.00103333,7.849,1
4_Eur,DEU,Germany,Freiburg/DEU,2018,"V6.0  (2023), V6.0  (2023)",14.915,10.669,34.589,"Urban, Urban",NA,NA,231195,NA,47.99485,7.846,1
4_Eur,DEU,Germany,Freiburg/DEU,2019,"V6.0  (2023), V6.0  (2023)",12.842,8.608,26.054,"Urban, Urban",NA,NA,231195,NA,47.99485,7.846,1
4_Eur,DEU,Germany,Freiburg/DEU,2020,"V6.0  (2023), V6.0  (2023)",12.056,7.648,22.299,"Urban, Urban",NA,NA,231195,NA,47.99485,7.846,1
4_Eur,DEU,Germany,Freiburg/DEU,2021,"V6.0  (2023), V6.0  (2023)",12.432,7.37,22.114,"Urban, Urban",NA,NA,231195,NA,47.99485,7.846,1
4_Eur,DEU,Germany,Friedrichshafen/DEU,2021,V6.0  (2023),12.79,10.446,16.481,Urban,NA,NA,61283,NA,47.6601,9.4857,1
4_Eur,DEU,Germany,Fulda/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.112,19.268,35.298,NA,NA,NA,67466,"manual, manual, manual, manual, manual",50.5497344,9.6837762,1
4_Eur,DEU,Germany,Fulda/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.452,16.996,34.377,"Urban, Urban",NA,NA,67934,"manual, manual, manual",50.5497306,9.683794,1
4_Eur,DEU,Germany,Fulda/DEU,2014,"V6.0  (2023), V6.0  (2023)",21.131,14.638,32.575,"Urban, Urban",NA,NA,68635,NA,50.54965,9.68355,1
4_Eur,DEU,Germany,Fulda/DEU,2015,"V6.0  (2023), V6.0  (2023)",20.158,15.173,32.871,"Urban, Urban",NA,NA,68635,NA,50.54965,9.68355,1
4_Eur,DEU,Germany,Fulda/DEU,2016,"V6.0  (2023), V6.0  (2023)",18.288,13.751,32.854,"Urban, Urban",NA,NA,68635,NA,50.54965,9.68355,1
4_Eur,DEU,Germany,Fulda/DEU,2017,"V6.0  (2023), V6.0  (2023)",18.849,14.047,30.249,"Urban, Urban",NA,NA,68635,NA,50.5482,9.68255,1
4_Eur,DEU,Germany,Fulda/DEU,2018,"V6.0  (2023), V6.0  (2023)",19.164,14.346,30.419,"Urban, Urban",NA,NA,68635,NA,50.5482,9.68255,1
4_Eur,DEU,Germany,Fulda/DEU,2019,"V6.0  (2023), V6.0  (2023)",17.03,11.913,28.806,"Urban, Urban",NA,NA,68635,NA,50.5482,9.68255,1
4_Eur,DEU,Germany,Fulda/DEU,2020,"V6.0  (2023), V6.0  (2023)",15.128,10.68,23.544,"Urban, Urban",NA,NA,68635,NA,50.5482,9.68255,1
4_Eur,DEU,Germany,Fulda/DEU,2021,"V6.0  (2023), V6.0  (2023)",14.522,9.759,22.261,"Urban, Urban",NA,NA,68635,NA,50.5482,9.68255,1
4_Eur,DEU,Germany,Furstenberg/DEU,2013,V4.0 (2018),13.65,10.063,4.353,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2014,V6.0  (2023),16.753,13.128,5.104,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2015,V6.0  (2023),13.261,9.97,4.607,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2016,V6.0  (2023),14.241,10.646,5.468,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2017,V6.0  (2023),13.172,9.417,4.248,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2018,V6.0  (2023),14.429,11.325,4.475,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2019,V6.0  (2023),12.71,9.12,3.891,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2020,V6.0  (2023),11.384,7.005,3.364,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Furstenberg/DEU,2021,V6.0  (2023),12.173,7.655,3.125,Rural,NA,NA,NA,NA,53.1413,13.0317,1
4_Eur,DEU,Germany,Gartringen/DEU,2021,V6.0  (2023),11.25,8.27,10.11,Suburban,NA,NA,NA,NA,48.6456,8.9044,1
4_Eur,DEU,Germany,Garz/DEU,2019,V6.0  (2023),15.177,9.903,5.591,Rural,NA,NA,NA,NA,54.3235,13.3421,1
4_Eur,DEU,Germany,Garz/DEU,2020,V6.0  (2023),11.648,8.309,4.058,Rural,NA,NA,NA,NA,54.3235,13.3421,1
4_Eur,DEU,Germany,Garz/DEU,2021,V6.0  (2023),11.799,7.946,3.864,Rural,NA,NA,NA,NA,54.3235,13.3421,1
4_Eur,DEU,Germany,Gehlberg/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",11.509,7.966,5.431,Rural,NA,NA,555,"old database, old database, old database, old database",50.6540728,10.7695272,1
4_Eur,DEU,Germany,Gehlberg/DEU,2014,V6.0  (2023),10.26,7.958,4.586,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2015,V6.0  (2023),11.657,7.287,4.543,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2016,V6.0  (2023),9.31,7.456,4.43,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2017,V6.0  (2023),10.243,6.424,4.39,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2018,V6.0  (2023),11.011,8.01,4.04,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2019,V6.0  (2023),8.13,5.789,3.442,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2020,V6.0  (2023),9.978,5.671,3.174,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gehlberg/DEU,2021,V6.0  (2023),9.516,5.224,2.968,Rural,NA,NA,NA,NA,50.6541,10.7695,1
4_Eur,DEU,Germany,Gelsenkirchen/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.211,17.628,39.805,NA,NA,NA,263343,"old database, old database, old database, old database, old database",51.5287482,7.0817982,1
4_Eur,DEU,Germany,Giessen/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",27.528,19.439,46.127,NA,NA,NA,74776,"manual, manual, manual",50.58411,8.668578,1
4_Eur,DEU,Germany,Giessen/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.354,17.35,46.74,Urban,NA,NA,79785,"manual, manual",50.58410533,8.668586,1
4_Eur,DEU,Germany,Giessen/DEU,2014,V6.0  (2023),25.506,16.213,45.116,Urban,NA,NA,89802,NA,50.5841,8.6686,1
4_Eur,DEU,Germany,Giessen/DEU,2015,V6.0  (2023),23.69,15.078,44.961,Urban,NA,NA,89802,NA,50.5841,8.6686,1
4_Eur,DEU,Germany,Giessen/DEU,2016,V6.0  (2023),21.071,13.433,44.381,Urban,NA,NA,89802,NA,50.5841,8.6686,1
4_Eur,DEU,Germany,Giessen/DEU,2017,V6.0  (2023),22.092,13.596,42.145,Urban,NA,NA,89802,NA,50.5841,8.6686,1
4_Eur,DEU,Germany,Giessen/DEU,2018,"V6.0  (2023), V6.0  (2023)",21.525,14.104,34.229,"Urban, Urban",NA,NA,89802,NA,50.5847,8.66985,1
4_Eur,DEU,Germany,Giessen/DEU,2019,"V6.0  (2023), V6.0  (2023)",17.002,10.908,32.142,"Urban, Urban",NA,NA,89802,NA,50.5847,8.66985,1
4_Eur,DEU,Germany,Giessen/DEU,2020,"V6.0  (2023), V6.0  (2023)",15.396,9.633,26.692,"Urban, Urban",NA,NA,89802,NA,50.5847,8.66985,1
4_Eur,DEU,Germany,Giessen/DEU,2021,"V6.0  (2023), V6.0  (2023)",15.684,10.508,26.4,"Urban, Urban",NA,NA,89802,NA,50.5847,8.66985,1
4_Eur,DEU,Germany,Goettingen/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",16.585,13.242,15.808,NA,NA,NA,121911,"old database, old database, old database",51.551067,9.949761,1
4_Eur,DEU,Germany,Gorlitz/DEU,2021,V6.0  (2023),17.731,10.791,20.161,Urban,NA,NA,55980,NA,51.1558,14.974,1
4_Eur,DEU,Germany,Goslar/DEU,2017,V6.0  (2023),11.724,7.55,9.793,Suburban,NA,NA,NA,NA,51.9016,10.4813,1
4_Eur,DEU,Germany,Goslar/DEU,2018,V6.0  (2023),14.103,10.84,10.756,Suburban,NA,NA,NA,NA,51.9016,10.4813,1
4_Eur,DEU,Germany,Goslar/DEU,2019,V6.0  (2023),10.026,7.723,8.568,Suburban,NA,NA,NA,NA,51.9016,10.4813,1
4_Eur,DEU,Germany,Goslar/DEU,2020,V6.0  (2023),10.498,6.799,7.888,Suburban,NA,NA,NA,NA,51.9016,10.4813,1
4_Eur,DEU,Germany,Goslar/DEU,2021,V6.0  (2023),11.691,6.338,8.138,Suburban,NA,NA,NA,NA,51.9016,10.4813,1
4_Eur,DEU,Germany,Gottingen/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.933,17.899,40.593,NA,NA,NA,119177,"manual, manual, manual, manual",51.530197,9.92833,1
4_Eur,DEU,Germany,Gottingen/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.856,12.9,29.05,"Suburban, Urban",NA,NA,119118,"manual, manual, manual, manual, manual, manual, manual",51.53947889,9.937855556,1
4_Eur,DEU,Germany,Gottingen/DEU,2014,"V6.0  (2023), V6.0  (2023)",20.283,13.338,28.267,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
4_Eur,DEU,Germany,Gottingen/DEU,2015,"V6.0  (2023), V6.0  (2023)",17.731,11.318,29.063,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
4_Eur,DEU,Germany,Gottingen/DEU,2016,"V6.0  (2023), V6.0  (2023)",16.476,11.442,27.861,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
4_Eur,DEU,Germany,Gottingen/DEU,2017,"V6.0  (2023), V6.0  (2023)",16.965,11.086,27.199,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
4_Eur,DEU,Germany,Gottingen/DEU,2018,"V6.0  (2023), V6.0  (2023)",18.741,12.08,25.826,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
4_Eur,DEU,Germany,Gottingen/DEU,2019,"V6.0  (2023), V6.0  (2023)",15.686,9.541,22.86,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
4_Eur,DEU,Germany,Gottingen/DEU,2020,"V6.0  (2023), V6.0  (2023)",13.943,7.289,17.802,"Suburban, Urban",NA,NA,118911,NA,51.54065,9.93905,1
